-996,-1150
451,-1146
-608,-989
-616,-964
-967,-933
-933,-933
-952,-932
-869,-806
-1393,-659
1078,-629
1078,-558
1084,-550
-920,-538
1306,-501
1309,-495
-419,-457
-418,-450
-1212,-394
-1206,-394
223,-374
151,-366
-137,-308
158,-253
-368,-228
262,-166
-381,-162
245,-151
-1071,-147
-871,-137
-859,-137
-500,-132
-457,-126
-899,-113
-834,-109
448,-33
1172,130
877,164
-490,204
-490,211
-929,289
-547,320
-1461,324
1290,333
-538,345
1296,346
320,358
1314,365
195,372
-425,425
1411,434
720,456
-596,474
-613,481
120,501
-725,502
134,514
271,527
271,537
-839,558
-891,616
-936,629
680,660
434,668
680,693
-580,746
-553,746
319,830
-438,966
-440,1024
-369,1025
-186,1065
-779,1150
-759,1150
938,-1147
-649,-1127
-1097,-1126
94,-1119
398,-1119
1085,-1117
-784,-1105
938,-1094
-1104,-1082
1059,-1071
641,-1063
-546,-1052
274,-1033
-80,-1028
698,-1023
-505,-1011
541,-998
1331,-959
156,-946
25,-934
-1296,-931
-1107,-930
1058,-912
-519,-896
-463,-890
1225,-883
-162,-880
242,-843
-217,-825
1087,-824
559,-818
-74,-817
258,-813
1296,-813
329,-780
1087,-779
893,-774
632,-757
-259,-739
441,-733
-462,-729
675,-710
1431,-689
-1284,-682
-227,-662
-713,-651
-12,-639
-556,-622
727,-603
-747,-593
-70,-578
-13,-578
822,-561
41,-559
146,-559
-1245,-535
-81,-532
195,-522
380,-522
-509,-517
-418,-517
-581,-499
659,-468
763,-468
-208,-461
-645,-455
1462,-453
-867,-435
-733,-432
-998,-421
1415,-397
888,-395
-1106,-392
-1386,-382
603,-373
-184,-365
15,-327
1548,-327
548,-323
185,-319
-1236,-311
-779,-299
1195,-298
-549,-285
-459,-276
-982,-237
464,-223
-78,-216
1458,-171
-1079,-145
-1388,-140
-1327,-140
-677,-115
-596,-115
-355,-101
704,-100
623,-87
-259,-53
-290,-41
1404,-29
-289,3
-461,6
-1432,62
-755,66
531,66
1598,89
731,152
1208,154
625,171
-1341,186
452,199
-140,207
-533,226
-239,226
506,263
-715,268
-381,288
1376,313
-808,333
-1077,334
-1219,344
403,350
-930,354
-177,363
535,369
-152,402
601,415
-606,421
-1271,432
1472,445
-14,474
-924,482
1125,483
18,491
-1107,500
-441,513
-146,529
-416,537
-37,540
694,559
-52,581
667,613
1369,628
491,640
-898,670
-735,672
-1220,690
-712,707
864,738
78,740
348,744
-226,751
87,772
-776,785
-481,785
-946,808
-356,818
268,828
957,892
-289,899
-143,903
217,909
-124,933
-1025,934
-1172,936
128,936
-535,968
1263,985
508,1032
-1205,1045
252,1083
820,1091
969,1117
-51,1128
144,1156
