30,2325,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
36,2744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2325,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
61,874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2131,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
98,2131,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
130,1708,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
181,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
213,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
213,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
214,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
217,2744,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
219,2223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,1801,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,2110,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
245,2110,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
247,2739,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
258,2739,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
299,456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,1751,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
312,1683,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
312,1761,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
312,1852,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,1953,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
339,1679,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
345,1956,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
351,519,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,917,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,1601,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
386,1600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
386,1601,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
403,1722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
408,1550,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
408,3168,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
409,1549,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
409,1550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
419,3168,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
420,2667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,1461,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
429,2184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,1461,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
435,1239,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
441,1227,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
495,2656,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
495,2861,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,2656,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
503,997,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
511,1001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
511,3203,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
511,3217,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
515,832,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,2370,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
520,996,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
520,999,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
526,2370,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
527,993,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
530,993,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
530,2988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,1922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
537,1234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
542,2365,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
546,1986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,735,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
547,756,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
572,2042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
586,1722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
600,2230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616,2895,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
622,2904,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
625,2911,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
625,2915,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
627,2904,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
628,1482,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
628,1507,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
632,1350,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,1996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
664,2007,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
682,2208,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
686,2208,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
696,1274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,2995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,1730,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
713,2441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,1720,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
720,849,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
724,1976,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
727,1967,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
745,1141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
756,1620,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
762,2352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,1504,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
763,2457,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,1483,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
780,2548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,1420,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,1277,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
794,1688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,1277,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
798,2477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,588,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
802,695,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,577,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
