-100,885
570,878
-34,874
-511,861
-510,852
509,847
-510,830
0,821
-533,767
699,562
724,551
1210,544
327,376
-1353,361
339,350
-117,322
-129,319
557,205
998,-47
998,-54
-1326,-83
1150,-307
851,-359
-1153,-450
-1140,-465
-522,-812
-298,-823
203,-1049
-702,1033
1099,1023
-192,1019
1012,976
874,943
-1068,941
326,907
-1306,901
-232,885
-1076,862
-1302,861
-160,818
-363,816
-457,800
906,783
-1166,769
-1242,723
-546,663
-761,652
980,652
-571,640
788,595
187,594
322,465
745,441
806,389
-1149,384
-249,331
-968,330
-398,315
-310,315
317,310
854,277
53,218
938,180
1042,176
266,155
-986,-61
-1064,-96
-900,-121
-214,-146
1513,-149
452,-190
-439,-226
-732,-230
119,-236
-943,-264
-684,-326
658,-342
84,-347
887,-352
449,-369
1092,-370
520,-376
-1228,-401
-631,-420
-42,-454
83,-455
1230,-461
217,-493
322,-498
1235,-519
-1426,-548
753,-548
718,-566
650,-581
606,-586
-717,-607
-663,-616
-27,-632
1290,-655
-457,-713
865,-727
429,-733
-378,-743
1196,-767
1248,-768
-1177,-774
-949,-789
3,-801
-1118,-802
727,-803
-210,-823
345,-848
907,-856
145,-892
-167,-899
-301,-904
916,-945
601,-961
666,-1003
-47,-1129
56,-1129
-751,1142
235,1136
-868,1050
-1097,841
319,837
540,148
-393,114
-1362,8
