141,1060
183,1043
1138,1006
-186,867
-187,846
597,777
1091,675
146,630
684,562
684,550
471,339
476,318
957,289
950,277
-1297,260
-1266,260
-963,151
-930,130
-408,-96
-430,-117
440,-372
-1417,-375
378,-383
344,-543
354,-548
1338,-627
742,-687
-222,-714
-300,-715
-538,-756
-538,-785
1246,-786
1238,-812
833,-828
833,-852
397,-952
108,1163
-676,1143
148,1142
759,1133
-409,1115
436,1105
609,1104
684,1104
742,1104
390,1075
797,1060
-1086,1026
-168,1013
63,1012
-62,1001
1104,896
300,887
-648,848
947,841
-1223,820
-825,808
919,786
-1231,779
225,774
158,760
-497,759
-947,752
-254,735
964,720
-16,714
96,714
109,685
-824,660
420,655
-233,654
-1179,648
-474,648
-103,646
-1111,627
1269,619
1350,619
1471,615
-856,594
759,591
-344,574
-911,570
166,553
1017,527
1247,504
-603,455
826,448
516,404
-1264,402
-132,391
629,377
-1461,364
1419,361
-131,341
-1107,324
809,291
1213,263
1588,255
742,249
-972,242
270,218
505,218
-94,214
1057,197
1298,196
620,195
169,186
-1199,181
1532,169
-197,125
483,106
-242,78
-1177,54
492,37
1264,0
906,-53
1452,-115
1198,-138
325,-139
695,-174
814,-180
-995,-182
-562,-188
1185,-193
858,-206
1372,-212
931,-225
-1036,-243
-233,-280
-242,-343
952,-385
-1108,-434
598,-438
-1412,-442
181,-446
-874,-477
150,-502
1069,-512
-140,-532
5,-539
1484,-545
1039,-554
-987,-620
1017,-627
-679,-637
-11,-685
626,-732
886,-758
348,-783
-503,-808
121,-823
298,-840
-908,-850
-135,-869
-40,-870
112,-890
-512,-940
463,-952
-1163,-970
542,-970
1281,-977
131,-980
645,-990
1081,-992
-1234,-1000
513,-1002
594,-1040
173,-1052
-493,-1097
254,-1103
-174,-1159
747,-1163
452,437
213,414
-1102,-346
1435,-369
698,-376
253,-426
1144,-431
948,-653
-988,-670
-1276,-684
516,-693
612,-693
354,-724
-1151,-1061
