399,956
-823,861
-797,861
-1196,803
652,651
-88,587
-83,587
224,574
224,542
1438,484
1427,457
-944,432
989,346
136,264
630,191
434,171
608,16
607,-17
1337,-275
949,-284
1337,-291
883,-333
975,-340
975,-354
635,-419
767,-422
185,-440
1412,-517
1412,-536
-67,-653
1163,-660
-847,-661
1346,-674
1346,-681
1190,-728
-494,-801
-506,-822
169,-822
594,-846
605,-854
503,-868
-273,-881
-211,-936
774,-1161
802,-1161
-414,1159
249,1149
820,1141
1157,1141
-417,1122
-166,1106
826,1085
896,1085
24,1078
792,1078
373,1016
873,1004
-400,985
-500,982
239,970
-524,958
-248,917
1114,890
-764,883
1042,870
-120,865
-343,849
64,798
245,792
410,792
-120,784
664,769
719,769
262,715
-1023,701
869,685
-1298,653
-765,649
-1112,615
1034,614
1187,595
344,565
1211,556
-280,545
-520,531
982,513
899,509
-19,486
-614,455
-796,448
710,443
395,425
-1225,401
-615,396
-159,389
-1346,387
-1251,387
658,386
1464,380
343,379
446,379
1270,377
15,369
189,366
1180,354
52,344
808,338
1568,338
872,319
1147,315
1376,301
-246,298
475,294
-931,265
-60,218
1411,197
849,176
1568,166
-1504,165
1316,164
-251,142
-1493,132
1559,129
-1282,122
750,106
-1234,99
1330,98
137,96
636,61
-18,38
309,34
1429,5
-153,-39
979,-49
-365,-82
1394,-82
-912,-85
1078,-90
-1139,-113
1304,-113
1050,-119
651,-127
-1358,-131
-857,-169
504,-170
-1372,-184
-972,-220
-620,-246
-465,-251
-1004,-269
-852,-296
261,-305
1453,-309
-1119,-323
1413,-334
239,-340
214,-378
33,-387
1419,-394
1482,-394
876,-397
1134,-417
442,-420
787,-474
-66,-484
-774,-499
-530,-502
-28,-512
37,-513
91,-513
-851,-538
-235,-549
-1314,-557
485,-574
590,-574
329,-575
625,-584
-770,-594
863,-647
-325,-663
1067,-679
-252,-684
1109,-738
-993,-754
-660,-758
-311,-787
373,-789
76,-793
6,-829
991,-830
-1016,-834
1133,-866
-469,-867
-687,-933
474,-966
-737,-967
388,-967
201,-995
1122,-995
149,-1003
-781,-1009
-1091,-1027
-1101,-1059
490,-1060
1068,317
298,224
-523,-406
939,-583
1364,-612
-1000,-631
681,-638
-217,-653
