11,2787,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62,844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70,2727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,902,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,2400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2338,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
116,2338,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
124,1334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1010,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
133,1010,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
143,1679,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
143,1690,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
144,2835,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
145,2840,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
147,666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,813,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,2775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,869,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
199,1091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,946,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
206,947,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
207,946,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
207,947,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
208,944,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
211,937,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
223,1711,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,919,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
261,1664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
271,2051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
283,2090,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
291,1939,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
294,2775,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
306,2775,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
315,2840,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,1992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332,492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,1876,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,2155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2842,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
361,2847,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
385,2335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,2798,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
396,2771,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
400,1705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,1490,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,1107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,1193,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
406,502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,1851,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
407,1880,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
409,1887,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
409,2752,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
410,1898,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
410,1900,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
410,1902,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
410,1904,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
410,1910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
411,1892,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
411,1904,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
411,2536,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,1917,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
414,1910,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
414,1969,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
414,2849,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
414,2858,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
416,1213,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
416,1292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,1051,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
428,1057,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
431,1969,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
455,1391,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
455,1420,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
461,699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,1444,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
473,3078,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
477,724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,3077,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
487,1237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
492,1585,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
492,1597,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
493,1984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
510,742,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
510,754,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
513,3019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
514,1425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
529,552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
531,373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
557,807,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,933,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
573,933,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
576,2543,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
582,1041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,1093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,2180,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
598,2161,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
599,2098,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
599,2118,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
607,1440,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
611,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
