1321,686
139,637
662,629
637,617
126,576
122,567
1046,317
-176,295
105,286
85,278
1432,207
1263,203
369,154
353,146
275,135
331,133
1180,-11
-840,-60
451,-247
380,-315
-107,-366
27,-387
-238,-417
-726,-496
-691,-508
816,-530
-130,-672
-113,-683
-356,-775
529,-794
530,-816
-597,-820
-626,-829
-1105,-837
968,-844
-1167,-854
1051,-889
391,-930
400,-932
72,-975
183,-1130
183,-1142
431,1154
960,1116
761,1088
-277,1079
274,1054
-300,1037
-1071,1027
445,1005
-606,1002
-113,999
-26,989
171,985
877,981
-638,980
-362,980
-1071,975
66,937
680,926
403,900
725,898
187,859
407,835
919,803
1009,792
1308,763
-766,758
-518,758
-450,749
-202,743
391,743
-1395,724
1273,670
259,667
-469,664
443,647
965,629
490,624
-933,605
1261,585
1157,564
-927,557
-212,550
182,529
-266,524
-355,509
437,506
503,499
557,499
13,487
-403,460
-1267,448
1003,447
663,433
1198,404
314,401
-965,390
-98,388
-616,377
236,354
186,342
122,326
-708,317
884,272
-1096,266
-342,263
928,262
764,162
806,162
1518,146
-922,145
-223,138
-790,137
-566,136
717,116
1596,109
-780,100
1349,-11
1399,-11
-256,-12
-1065,-30
1465,-42
-727,-86
984,-141
608,-173
-1422,-245
583,-247
847,-249
-487,-252
-460,-272
-1021,-280
-740,-282
-601,-312
1549,-317
-210,-324
-764,-354
987,-364
1222,-391
609,-427
670,-439
-501,-457
517,-470
987,-477
-1504,-514
1368,-514
-927,-515
975,-521
-115,-524
1122,-524
1182,-524
-25,-528
139,-549
191,-553
-1431,-562
382,-571
-1116,-594
-862,-609
382,-635
-1349,-673
-522,-681
311,-755
-1088,-780
-529,-820
-751,-829
-334,-861
-214,-861
263,-869
943,-878
-484,-932
1057,-942
242,-951
625,-971
-429,-1011
650,-1027
1071,-1055
-1115,-1106
-154,-1109
910,-1120
-1029,-1121
480,208
-814,178
455,158
-1019,146
-992,-369
-153,-376
-841,-403
471,-706
81,-804
