29,967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1202,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75,683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,749,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
93,1142,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
97,2174,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
98,750,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
99,1032,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
99,1060,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
106,2970,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
106,2973,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
109,2635,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
109,2641,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
110,2686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,990,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
121,2174,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
132,1129,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
132,1134,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
142,1126,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
212,2728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,1174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,2651,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,1443,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
246,1443,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
261,1965,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
272,2172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,1467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,1619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,2665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,1711,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,2842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,1938,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
304,1939,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
304,1940,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
305,1938,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
