-557,979
1020,939
973,917
1154,917
1056,896
-40,815
60,808
250,793
274,793
596,766
596,735
-1004,660
-443,651
-1004,645
-410,643
542,629
443,625
1263,563
1260,531
632,477
647,461
-267,438
-276,410
271,275
290,274
181,258
190,258
527,248
570,248
541,247
-505,210
-584,207
-471,206
-460,206
-600,196
-875,105
-843,60
-869,41
-1593,39
-1598,13
-831,-52
-837,-74
-379,-162
-512,-168
1085,-189
-1305,-200
1101,-211
-680,-218
-380,-224
-705,-226
-148,-286
-49,-300
503,-313
-1297,-319
97,-321
-171,-322
-858,-332
-115,-340
751,-340
-858,-343
-490,-347
11,-353
556,-358
-501,-366
-1332,-388
-12,-419
22,-419
-829,-437
-817,-456
-1223,-479
1335,-525
1331,-530
644,-580
-1140,-596
-1157,-606
354,-725
-170,-731
361,-762
-170,-765
51,-790
74,-804
-223,-833
-186,-834
-350,-844
-938,-962
999,-988
985,-1008
-679,-1101
-684,-1102
-468,1163
1107,1150
402,1145
989,1143
459,1139
1142,1138
97,1131
-734,1117
479,1101
136,1088
-585,1084
-452,1084
-154,1073
-155,1023
170,996
800,978
211,971
353,953
-148,951
567,951
59,949
-1005,934
-1251,923
800,923
-304,913
-1306,909
52,906
270,894
3,893
578,850
-377,830
-697,817
-377,780
368,772
966,756
-731,751
27,733
-176,728
-12,701
596,685
850,682
-1206,681
-232,662
194,660
-580,635
599,629
1458,625
-614,615
843,615
-42,610
619,603
-675,589
1351,589
-1226,586
-378,586
128,579
-1430,572
1156,568
-245,538
832,536
-168,522
216,508
-380,500
-1082,492
386,481
1491,475
-794,474
-589,461
865,455
-1321,451
-702,439
774,415
-1429,384
-755,363
57,351
1181,351
-1125,315
-151,297
-916,283
-349,283
711,264
-894,248
484,246
-790,218
-1199,203
-1011,202
-767,195
1419,156
-1561,141
1200,126
592,89
-1024,61
-740,61
-368,58
-1234,44
-982,42
580,16
604,1
-1048,-60
-540,-111
-1218,-120
-856,-126
-974,-136
-218,-138
-379,-147
-959,-165
-893,-171
-922,-185
-774,-214
-211,-235
1463,-239
424,-246
-1293,-264
-433,-278
410,-311
-524,-326
1397,-340
-439,-351
-320,-362
565,-375
-229,-388
328,-404
632,-414
1138,-424
-385,-438
1239,-440
-1263,-444
335,-450
882,-464
-772,-476
-1129,-479
1259,-492
-730,-503
-189,-504
-1056,-510
573,-519
218,-532
-42,-550
490,-573
-40,-603
-278,-606
447,-607
-922,-612
-633,-613
1248,-625
-509,-632
-979,-640
921,-642
-628,-658
-852,-669
-774,-670
563,-688
1224,-695
578,-745
-746,-782
562,-874
351,-897
-869,-928
1038,-945
-196,-1003
576,-1013
-165,-1049
-487,-1063
-906,-642
127,-721
1219,-799
-477,-803
38,-834
-837,-840
175,-885
146,-996
-156,-1003
1174,-1060
