122,1990,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
133,1315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1379,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
141,2005,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
145,1379,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
188,2317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,644,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
195,1515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,644,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
210,2900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,2852,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,1797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,2748,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
258,2758,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
259,2358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,2842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,1140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,2091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,2415,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
323,1889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,2415,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
356,1220,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,1434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,1456,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
469,2672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,1456,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
475,1359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,2526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,2672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,2292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,1830,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
547,1707,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
547,1792,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
548,1837,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
558,1837,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
562,1701,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
563,1811,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
564,1799,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
564,1807,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
575,1701,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
583,1278,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
583,1282,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
585,2052,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,567,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
655,575,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
655,639,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,854,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,750,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,1368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
