239,1135
239,1123
-775,1051
-5,969
468,962
484,962
-5,946
1060,939
1083,927
377,899
-610,862
-655,850
317,823
-304,797
-362,794
485,794
-40,729
-1099,698
1331,663
-1139,659
-160,659
-1139,651
1425,624
-389,590
-389,571
461,537
415,509
134,400
-426,399
155,393
-316,373
-296,364
-685,321
454,314
-1047,303
511,286
-704,278
-1007,273
-80,267
566,266
605,263
-114,262
-1452,234
-1422,234
175,233
113,224
1329,119
-1301,78
1272,74
-1332,72
1202,31
-699,-157
-772,-174
544,-258
-1061,-294
-533,-341
-421,-373
86,-379
32,-382
-475,-384
-432,-384
1368,-395
287,-408
-32,-456
-1087,-476
-92,-485
-1261,-559
-1222,-614
-332,-675
-28,-738
-289,-741
-303,-743
-227,-768
-122,-820
399,-826
400,-868
-38,-898
-54,-911
-54,-928
-294,1161
826,1141
1006,1133
-604,1130
722,1091
-1025,1081
191,1072
1250,1058
491,1048
-658,1030
969,994
313,962
794,957
-349,935
503,892
119,883
1356,879
-194,845
-829,818
-965,797
645,785
862,778
-1121,777
85,777
1240,777
1103,768
-952,740
-581,738
10,731
573,721
-952,680
-680,678
-351,647
736,628
-962,619
790,606
707,599
918,587
-680,585
1307,578
-987,567
1075,549
-1339,518
-348,505
-1474,498
-727,495
-974,492
1130,467
1268,453
705,436
-1430,407
195,406
1079,406
48,399
349,370
-593,367
-253,364
-82,343
-132,338
1117,326
248,315
351,315
397,314
940,301
67,300
1366,284
1222,279
-1252,255
-1564,241
1015,197
-1181,169
1117,157
1518,143
-99,133
521,129
450,124
-293,121
880,107
1477,56
869,38
1443,38
1110,29
891,-9
-514,-17
-297,-30
-491,-43
508,-44
1020,-53
674,-54
-432,-57
232,-68
-1588,-87
272,-95
-613,-127
-997,-128
358,-148
-971,-155
-631,-159
966,-184
358,-207
1230,-248
1264,-256
-643,-265
318,-298
855,-334
680,-350
826,-357
-1370,-360
-825,-371
415,-371
176,-383
1018,-384
-1024,-422
1277,-471
622,-485
-256,-490
780,-497
1270,-505
703,-511
1181,-518
-642,-528
-242,-530
691,-544
622,-549
-339,-553
-410,-559
189,-564
1036,-569
1137,-569
516,-587
340,-609
184,-628
1474,-640
825,-659
-707,-682
1381,-684
-746,-707
899,-707
-588,-710
852,-712
370,-721
-579,-742
1194,-749
-672,-772
-490,-792
1266,-807
653,-824
833,-831
209,-841
-959,-849
-460,-875
-300,-887
-1060,-899
-1014,-902
101,-959
-876,-968
-942,-999
135,-1018
1151,-1018
1068,-1022
-541,-1037
577,-1042
632,-1068
916,-1087
-1083,-1096
-41,-1109
-861,-1114
-608,-1157
-1168,784
-851,780
151,777
-509,775
931,768
1547,483
967,470
-241,440
880,245
707,241
-298,214
1517,210
-981,-81
1497,-104
378,-119
776,-186
1150,-202
1057,-214
1059,-279
36,-289
901,-581
405,-585
