127,1073
127,1050
-400,960
-280,937
-371,928
-340,923
-332,923
807,857
358,801
365,785
910,524
-941,512
-170,441
-198,437
880,400
880,397
-45,276
-45,265
-435,118
-584,104
-117,101
-420,99
-600,98
-185,55
1385,46
1373,37
-1496,-284
-1513,-304
1011,-367
1014,-375
-226,-463
-541,-470
-1325,-577
387,-680
410,-688
790,-893
751,-906
391,-971
-93,-980
-70,-980
-559,-993
-105,-997
-177,-1015
-200,-1020
437,-1023
-621,-1029
809,-1090
809,-1101
-513,1142
577,1054
316,1032
-1106,1029
-689,969
1140,915
-53,896
152,787
-869,785
-482,777
-275,754
-669,733
392,716
-475,710
1252,645
419,634
484,634
529,633
574,633
6,586
1295,584
788,582
592,574
869,560
-1184,539
-84,538
-103,483
151,452
1170,413
298,374
-65,373
941,348
-628,343
-448,342
-712,309
1154,306
426,295
942,283
661,280
-1169,244
595,241
541,212
942,204
1524,197
480,191
0,183
-1229,178
697,162
-1397,158
552,136
1181,101
-17,82
-1497,8
-1141,-7
-1043,-10
-981,-10
-670,-170
-245,-217
-1483,-244
-1086,-254
494,-276
1364,-308
-957,-317
-87,-334
-682,-347
1151,-352
266,-359
-989,-367
446,-372
-150,-398
726,-404
-1474,-426
502,-444
-624,-470
-320,-494
825,-494
19,-498
924,-506
-1277,-519
724,-523
-1417,-553
-481,-574
885,-610
1395,-617
-63,-634
1316,-651
-1043,-659
-887,-673
1200,-677
-450,-688
21,-701
175,-705
-278,-732
-944,-736
227,-784
-1341,-790
-278,-795
752,-810
590,-830
1353,-832
-873,-859
869,-893
-997,-967
-914,-967
-695,-974
-656,-981
-1136,-982
30,-987
757,-995
312,-1020
-103,888
875,791
