728,1077
-170,741
427,722
-167,717
-528,707
763,684
829,648
873,617
920,561
-1149,470
-134,458
-1149,441
-312,390
-245,365
-210,350
-1362,320
-1588,203
-1555,203
-917,-112
-918,-126
-188,-291
49,-295
11,-319
862,-366
446,-429
460,-429
279,-494
-181,-501
-201,-525
-708,-586
-941,-655
-903,-706
-880,-706
372,-876
448,-882
20,-1015
-2,-1026
261,1132
-80,1119
1133,1108
-513,1076
-951,1039
-423,1001
-512,980
-973,979
1157,970
-78,962
-194,939
-662,911
-727,910
-1320,899
-529,898
122,897
-941,878
-1189,877
581,877
-1020,875
966,874
103,824
-707,816
693,810
1055,777
-346,747
529,727
44,660
-169,653
1384,631
-860,629
-601,612
-440,585
666,566
733,555
-897,530
444,526
-601,518
-217,513
1294,503
-801,494
1107,481
-715,478
892,460
-31,459
676,453
970,438
277,411
182,396
-1346,387
739,379
17,368
-387,350
1347,349
1112,333
-575,325
879,287
1013,285
-840,284
-262,277
411,267
298,254
730,251
1319,239
-1476,227
-326,226
128,209
-572,208
-954,200
-893,200
-719,193
780,141
-655,135
-541,101
-725,90
-447,75
46,71
96,52
-1134,43
-317,14
-761,11
728,5
-868,3
581,-27
620,-42
-1405,-57
-771,-57
735,-168
438,-209
-884,-210
-266,-221
945,-228
-1469,-243
312,-254
1475,-259
584,-298
-1029,-313
338,-314
-694,-328
207,-349
1582,-349
-939,-350
19,-375
1424,-430
174,-436
212,-443
868,-461
1203,-472
-1440,-477
645,-495
859,-524
-1297,-525
-499,-543
476,-551
-401,-560
399,-578
454,-578
331,-589
-1197,-624
1385,-628
-793,-639
717,-652
195,-665
1140,-706
-824,-721
4,-759
552,-763
-1266,-782
-248,-788
-465,-803
353,-807
-333,-846
1149,-859
-159,-890
846,-906
-7,-950
1179,-961
-420,-974
289,-978
-852,-988
96,-1019
-424,-1038
-637,-1046
-457,-1091
972,-1122
1043,-1144
236,594
1287,375
-845,372
-614,369
1022,367
-671,353
1401,301
-1052,-630
1192,-640
-389,-679
1023,-692
155,-738
-40,-759
487,-1076
