43,2815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2611,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,971,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
151,972,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
160,1090,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
161,1421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1111,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
172,1871,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
172,1872,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,1111,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
173,1870,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,1871,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
181,844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
182,2043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1660,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
187,2526,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
190,2506,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
202,2290,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
202,2501,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
205,2469,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
216,1629,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
222,1626,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
226,2335,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
226,2368,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
234,2396,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
241,1626,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
247,1223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
251,1843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
253,708,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,2910,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,1879,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
261,1916,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
