364,1117
402,1117
152,851
555,784
-226,722
-209,704
743,683
-806,615
807,603
-802,587
-419,526
-416,520
-119,477
-98,477
322,377
350,377
-74,362
56,362
82,362
-1258,360
-158,358
-1254,336
-1262,332
-420,277
-1457,225
-1425,225
-211,224
-811,208
-450,185
-798,181
-785,181
-1206,81
-1324,48
-1283,41
1236,-56
1244,-56
-1388,-77
-1385,-77
-870,-82
-865,-119
-871,-162
-453,-234
1477,-364
-1378,-377
-1378,-396
-89,-454
595,-650
616,-650
-1117,-659
-1039,-690
-722,-781
-746,-814
-685,-826
-268,-959
-203,-1001
-203,-1022
-518,-1027
-518,-1029
-388,1123
735,1101
-1144,1056
-1064,1047
-878,1047
572,1028
-571,977
-297,972
773,966
288,940
-413,938
-366,938
-1150,933
780,917
-793,897
793,875
285,864
-424,862
634,853
1357,824
357,813
-757,794
1154,783
-914,766
643,766
-1258,743
-526,738
-984,722
-308,722
621,710
1183,684
288,680
-982,645
1338,629
-559,621
-24,621
-860,606
182,576
1337,564
-56,550
820,530
-607,500
-1017,475
820,461
861,429
-783,428
-400,387
-1075,381
279,371
549,214
-259,210
-1100,166
-634,164
243,127
410,119
-651,101
-428,98
-509,79
-77,61
-632,9
-782,-57
-1036,-61
1195,-65
-1497,-176
1071,-190
-592,-204
1385,-208
430,-212
-871,-218
1089,-231
563,-256
-820,-278
66,-303
-93,-320
1397,-333
321,-335
-335,-427
-169,-456
42,-458
1288,-461
314,-482
-713,-488
861,-523
-125,-536
341,-540
-874,-548
789,-574
-26,-596
1368,-651
1412,-662
-487,-672
128,-703
1204,-719
-732,-727
202,-734
1262,-774
714,-775
-355,-817
542,-841
365,-850
357,-962
-984,-993
216,-1052
-566,-1059
958,-1084
-899,-1154
-968,-1155
-446,305
534,290
-1321,285
37,148
-1078,136
-977,136
