-929,1080
-830,950
-241,911
-208,838
204,812
-156,747
1010,716
-1013,711
1032,635
980,607
1027,578
-682,483
-672,462
-713,442
1102,423
-633,407
-683,385
-948,381
-957,369
-695,365
-960,354
-742,350
-742,325
-614,323
-1001,310
-878,309
-647,307
-905,305
1187,302
1221,302
-513,284
-626,276
-765,272
-935,263
-744,263
-556,263
-681,260
-636,254
-866,248
-813,248
-676,248
-817,232
-686,213
-685,202
-741,197
1189,190
-908,189
-775,181
-630,170
-710,168
-648,163
-639,163
-849,157
-630,155
-643,153
-648,152
-921,146
-841,131
-731,131
-726,124
-773,123
-912,119
-840,115
435,98
-776,96
-627,76
-762,74
-812,62
-992,49
-992,31
616,-10
-670,-17
827,-18
861,-20
-785,-24
-1001,-26
-803,-27
-669,-30
862,-31
872,-31
-548,-39
872,-39
890,-40
-562,-49
-754,-63
-737,-64
845,-65
854,-65
-724,-254
-703,-254
-136,-258
-424,-272
-439,-293
248,-437
237,-474
-344,-589
33,-624
51,-634
963,-681
1026,-697
1061,-697
-210,-833
-277,-841
986,-988
1017,-988
437,-993
649,-993
21,-1024
53,-1024
-128,-1130
-259,1113
-853,1074
662,1068
41,1065
-236,1061
382,1036
563,1036
775,1007
-517,982
-601,927
-1051,918
250,912
1157,863
-303,862
7,843
690,833
116,827
1091,815
-655,806
813,804
280,801
-1082,788
853,786
-690,759
1255,742
309,734
-286,732
-537,723
76,717
-1294,707
495,691
-489,678
-353,670
1082,664
-594,663
1348,661
-1441,649
848,641
-1494,600
-1292,589
-1249,570
718,569
744,542
-1001,533
635,524
317,518
-666,513
-1169,506
305,486
-736,483
-1119,450
106,415
-1156,414
909,412
168,411
-381,409
-251,377
-77,345
-554,313
980,307
310,299
-1160,284
111,239
975,222
1293,214
701,180
747,150
1235,131
-1250,122
542,118
1396,87
448,37
519,-1
-880,-23
-731,-25
1166,-35
-698,-149
1432,-169
1479,-169
-274,-290
-1204,-296
-650,-331
-574,-396
568,-412
993,-435
152,-442
884,-442
-1059,-455
292,-471
-162,-487
-512,-489
542,-515
964,-528
643,-531
323,-545
1085,-549
492,-580
-197,-583
-150,-587
-916,-619
-1155,-625
-650,-674
167,-677
-488,-686
1342,-710
234,-866
-805,-880
694,-896
-823,-932
-854,-964
942,-981
565,-992
1176,-994
860,-997
-219,-1023
175,-1055
594,-1062
-938,-1067
658,-1067
-977,-1083
1017,-1109
-805,412
853,412
478,196
869,125
998,120
-472,93
-593,44
-973,6
642,-30
-1041,-68
-482,-72
575,-82
-672,-104
-1301,-108
-736,-117
1515,-129
1021,-191
281,-203
-1193,-230
-614,-237
805,-277
-349,-306
-576,-342
1385,-384
-534,-409
289,-412
1341,-637
119,-675
481,-728
1177,-771
-116,-830
-63,-857
762,-1130
