135.5,191
187.5,191
-149.5,187
132.5,162
156.5,151
61.5,143
151.5,134
197.5,125
217.5,124
74.5,120
227.5,114
227.5,107
98.5,105
238.5,93
155.5,76
183.5,67
185.5,35
170.5,26
179.5,2
164.5,0
-157.5,-3
-144.5,-12
13.5,-15
40.5,-23
-81.5,-39
97.5,-39
-174.5,-43
-162.5,-43
61.5,-43
-93.5,-44
-35.5,-45
135.5,-48
-86.5,-52
222.5,-54
-44.5,-57
-81.5,-62
-9.5,-62
-190.5,-64
141.5,-67
255.5,-71
127.5,-77
-223.5,-79
34.5,-81
84.5,-84
87.5,-84
41.5,-92
-49.5,-101
-174.5,-103
200.5,-116
79.5,-117
10.5,-122
-160.5,-126
-5.5,-130
-148.5,-134
146.5,-137
54.5,-141
71.5,-141
170.5,-141
-165.5,-149
161.5,-151
-148.5,-156
145.5,-162
9.5,-165
71.5,-168
82.5,-169
112.5,-179
168.5,-181
1.5,240
115.5,221
-21.5,216
42.5,199
71.5,172
194.5,165
30.5,162
-183.5,131
-139.5,119
64.5,75
88.5,74
-89.5,62
9.5,55
149.5,47
-1.5,36
-102.5,11
-39.5,-8
-143.5,-115
-219.5,-131
-7.5,-199
-84.5,106
18.5,89
153.5,-3
238.5,-7
169.5,-14
-183.5,-40
