2.5,238
33.5,238
59.5,230
-11.5,209
95.5,199
119.5,187
129.5,187
57.5,179
137.5,178
-32.5,176
-44.5,171
74.5,163
-86.5,151
101.5,146
166.5,143
159.5,140
-97.5,133
-111.5,131
195.5,126
-97.5,117
-3.5,116
96.5,115
-184.5,110
-10.5,110
189.5,100
64.5,98
-9.5,95
-98.5,89
65.5,87
65.5,84
-127.5,82
-44.5,80
-148.5,77
102.5,74
39.5,73
211.5,72
52.5,69
83.5,69
-12.5,68
-101.5,67
67.5,67
-37.5,64
-41.5,58
-155.5,49
-55.5,28
93.5,-2
-144.5,-11
-158.5,-12
103.5,-18
154.5,-29
122.5,-49
-112.5,-68
-5.5,-72
-138.5,-75
-47.5,-81
-62.5,-88
44.5,-96
-43.5,-106
16.5,-110
55.5,-112
74.5,-114
177.5,-114
183.5,-137
160.5,-162
-54.5,-166
-36.5,-185
103.5,-186
-52.5,-193
127.5,-195
-74.5,-207
-8.5,-227
4.5,-227
9.5,-235
44.5,-238
-50.5,249
-71.5,201
-122.5,174
-202.5,152
-23.5,141
171.5,68
-198.5,32
-71.5,22
242.5,-27
-192.5,-41
131.5,-66
-71.5,-73
18.5,-78
-115.5,-110
106.5,-236
230.5,68
214.5,-99
