-2.5,237
-58.5,230
20.5,220
6.5,219
-69.5,208
-38.5,207
-7.5,191
64.5,187
-34.5,158
-100.5,143
-29.5,140
-163.5,131
-56.5,121
-105.5,116
-100.5,108
-60.5,103
-159.5,101
143.5,96
-47.5,94
-159.5,92
-28.5,90
83.5,89
33.5,67
46.5,65
50.5,65
4.5,54
70.5,48
-124.5,11
-244.5,-15
-90.5,-17
-212.5,-40
-76.5,-42
-188.5,-45
-173.5,-45
-144.5,-55
51.5,-70
59.5,-72
60.5,-77
-114.5,-78
-103.5,-78
-71.5,-97
3.5,-106
-55.5,-113
-0.5,-113
-65.5,-125
-147.5,-158
173.5,-162
130.5,-166
181.5,-183
13.5,-192
31.5,-192
81.5,-194
-113.5,-197
-49.5,-213
-43.5,-216
85.5,237
60.5,219
125.5,197
-131.5,171
67.5,168
-182.5,144
-9.5,90
-61.5,82
-142.5,74
-90.5,68
-77.5,43
-24.5,33
117.5,0
-214.5,-1
152.5,-72
23.5,-73
-8.5,-92
-151.5,-104
149.5,-125
-120.5,-154
-54.5,-162
-14.5,-259
