86.5,202
34.5,196
-129.5,185
-23.5,172
10.5,172
54.5,164
76.5,164
80.5,151
-41.5,147
-99.5,145
-48.5,145
122.5,142
41.5,141
-94.5,137
-114.5,120
95.5,117
-114.5,116
76.5,101
44.5,98
63.5,98
26.5,88
77.5,83
60.5,81
-69.5,76
-114.5,74
199.5,73
80.5,69
26.5,64
-110.5,55
70.5,36
-186.5,25
-183.5,24
-103.5,-6
-213.5,-16
-111.5,-18
-188.5,-22
-188.5,-26
59.5,-38
-108.5,-40
-121.5,-45
-96.5,-56
119.5,-59
-104.5,-62
-51.5,-64
-80.5,-71
126.5,-72
3.5,-98
88.5,-104
-89.5,-109
-69.5,-113
-5.5,-115
124.5,-116
102.5,-118
-66.5,-124
-102.5,-130
125.5,-136
-161.5,-139
49.5,-141
32.5,-152
57.5,-156
74.5,-156
111.5,-159
-4.5,-163
11.5,-168
-155.5,-169
-80.5,-174
-19.5,-184
-37.5,-187
19.5,233
-179.5,106
-2.5,105
222.5,104
-143.5,60
-63.5,38
-23.5,38
-221.5,29
-76.5,17
-133.5,4
67.5,-5
-35.5,-44
-165.5,-50
206.5,-124
-203.5,-160
-127.5,-207
-72.5,-246
169.5,-92
